id action timestamp AMIID
21 start 919500 3
18 start 919620 2
18 end 919860 null
16 end 920040 null
12 end 920160 null
19 start 920340 3
20 start 920400 2
13 start 920460 3
25 end 920580 null
15 start 920700 1
26 start 920760 3
24 end 921120 null
26 end 921360 null
12 start 921420 2
11 start 921480 2
29 end 922080 null
17 end 922140 null
16 start 922260 2
23 end 922320 null
7 end 922440 null
11 end 922500 null
20 end 922620 null
15 end 922680 null
7 start 922740 2
14 end 923100 null
2 start 923280 2
17 start 923340 2
4 end 923400 null
6 end 923460 null
10 end 923520 null
1 start 923580 2
3 start 923640 2
21 end 923700 null
14 start 923760 3
9 end 923820 null
27 end 923880 null
9 start 924180 2
8 start 924240 3
17 end 924540 null
18 start 924720 3
13 end 924840 null
27 start 924900 1
20 start 925020 1
9 end 925140 null
26 start 925200 2
11 start 925260 3
22 start 925440 1
16 end 925500 null
15 start 925860 1
11 end 925920 null
22 end 925980 null
19 end 926100 null
9 start 926160 2
5 start 926340 1
27 end 926400 null
11 start 926640 1
13 start 926700 3
20 end 926760 null
3 end 926820 null
1 end 927540 null
5 end 927780 null
16 start 928080 2
6 start 928260 2
27 start 928380 1
23 start 928560 3
28 start 928740 3
23 end 928800 null
27 end 928860 null
19 start 928980 1
10 start 929040 1
23 start 929100 2
26 end 929520 null
19 end 929580 null
6 end 929640 null
16 end 929760 null
8 end 930000 null
20 start 930060 2
9 end 930480 null
18 end 930540 null
15 end 930600 null
7 end 930660 null
21 start 930780 2
21 end 930900 null
25 start 930960 3
26 start 931080 2
3 start 931140 1
28 end 931260 null
27 start 931320 2
27 end 931380 null
27 start 931500 2
17 start 931680 1
19 start 931740 2
21 start 931800 3
24 start 931920 3
11 end 931980 null
28 start 932160 3
2 end 932220 null
4 start 932400 1
8 start 932460 3
14 end 932520 null
26 end 932580 null
4 end 932640 null
16 start 932700 3
17 end 933240 null
18 start 933300 3
18 end 933420 null
15 start 933480 2
28 end 933540 null
8 end 933660 null
22 start 933900 1
12 end 933960 null
16 end 934140 null
5 start 934320 2
29 start 934380 2
29 end 934620 null
15 end 934740 null
18 start 934920 1
9 start 934980 3
3 end 935040 null
23 end 935160 null
13 end 935340 null
17 start 935520 3
21 end 935640 null
9 end 935820 null
28 start 935940 2
12 start 936180 1
24 end 936300 null
13 start 936360 3
15 start 936600 2
23 start 936660 1
26 start 936720 3
9 start 936840 1
1 start 937140 2
26 end 937200 null
4 start 937320 1
25 end 937440 null
2 start 937500 2
18 end 937620 null
26 start 937680 2
24 start 937980 1
25 start 938340 1
20 end 938460 null
10 end 938580 null
4 end 938820 null
28 end 938940 null
26 end 939240 null
27 end 939360 null
16 start 939420 1
17 end 939480 null
16 end 939540 null
10 start 939720 1
26 start 939840 2
29 start 939900 1
1 end 940020 null
23 end 940200 null
2 end 940260 null
12 end 940320 null
18 start 940380 3
2 start 940440 3
11 start 940560 3
12 start 940620 1
4 start 940740 1
29 end 941100 null
10 end 941160 null
27 start 941220 1
9 end 941280 null
24 end 941460 null
19 end 941760 null
28 start 942060 1
28 end 942180 null
24 start 942300 1
4 end 942360 null
25 end 942720 null
22 end 942780 null
4 start 942960 2
4 end 943440 null
3 start 943680 3
8 start 943920 1
1 start 943980 3
20 start 944100 3
9 start 944160 3
17 start 944280 1
4 start 944400 3
26 end 944460 null
9 end 944520 null
9 start 944580 3
21 start 944700 2
26 start 944760 1
6 start 944880 3
15 end 944940 null
9 end 945240 null
6 end 945360 null
21 end 945420 null
13 end 945480 null
11 end 945540 null
15 start 945660 2
5 end 945900 null
13 start 945960 1
13 end 946260 null
1 end 946320 null
29 start 946380 3
14 start 946680 3
16 start 946740 3
12 end 946800 null
15 end 946920 null
23 start 947160 2
21 start 947220 2
7 start 947400 3
23 end 947460 null
6 start 947640 2
19 start 947700 1
2 end 947820 null
6 end 947940 null
16 end 948000 null
11 start 948240 3
26 end 948480 null
18 end 948540 null
27 end 948600 null
17 end 948840 null
13 start 948900 2
4 end 948960 null
28 start 949200 1
18 start 949440 2
20 end 950280 null
27 start 950400 2
29 end 950580 null
22 start 950700 2
28 end 950820 null
23 start 950940 1
23 end 951000 null
13 end 951240 null
22 end 951600 null
11 end 951840 null
10 start 951960 1
8 end 952200 null
5 start 952320 2
22 start 952380 1
12 start 952440 3
19 end 952500 null
27 end 952620 null
6 start 952740 3
12 end 952860 null
11 start 953100 3
6 end 953160 null
4 start 953220 2
6 start 953400 1
6 end 953640 null
9 start 953760 3
10 end 953880 null
20 start 954180 3
8 start 954240 1
11 end 954300 null
18 end 954360 null
28 start 954420 3
24 end 954660 null
23 start 954780 3
17 start 955020 2
11 start 955080 2
21 end 955140 null
26 start 955200 3
26 end 955260 null
9 end 955380 null
22 end 955440 null
3 end 955560 null
15 start 955680 1
16 start 955740 3
6 start 955800 3
21 start 955980 3
25 start 956100 2
17 end 956160 null
28 end 956220 null
27 start 956400 3
8 end 956760 null
16 end 957000 null
26 start 957060 2
11 end 957180 null
19 start 957300 3
13 start 957360 3
17 start 957480 3
27 end 957600 null
19 end 957720 null
2 start 957960 1
17 end 958080 null
29 start 958140 2
29 end 958440 null
6 end 958620 null
28 start 958860 3
15 end 958920 null
29 start 959040 1
29 end 959100 null
6 start 959400 2
19 start 959460 1
6 end 959520 null
28 end 959580 null
17 start 959640 3
14 end 959700 null
16 start 959760 3
7 end 959820 null
23 end 959940 null
7 start 960000 1
22 start 960240 2
4 end 960300 null
18 start 960360 3
4 start 960540 2
17 end 960600 null
16 end 960720 null
1 start 960780 1
2 end 960900 null
23 start 961380 3
8 start 961800 2
5 end 961860 null
13 end 961920 null
21 end 961980 null
21 start 962040 3
10 start 962100 2
13 start 962220 3
6 start 962520 1
15 start 962700 3
7 end 962820 null
24 start 962940 3
25 end 963000 null
26 end 963060 null
11 start 963180 2
16 start 963300 1
17 start 963360 3
3 start 963540 1
20 end 963600 null
23 end 963840 null
26 start 963900 3
5 start 964020 2
28 start 964080 2
29 start 964200 1
16 end 964260 null
16 start 964320 3
13 end 964500 null
14 start 964560 3
9 start 964620 1
7 start 964680 1
12 start 964980 3
24 end 965220 null
19 end 965280 null
17 end 965340 null
19 start 965520 2
18 end 965580 null
12 end 965700 null
5 end 965760 null
9 end 966000 null
15 end 966300 null
7 end 966360 null
19 end 966420 null
2 start 966600 1
7 start 966720 3
7 end 966840 null
1 end 966900 null
24 start 966960 3
29 end 967020 null
19 start 967080 3
26 end 967380 null
26 start 967440 2
25 start 967500 3
15 start 967800 2
12 start 967980 2
28 end 968160 null
11 end 968220 null
7 start 968460 1
9 start 968700 2
13 start 968760 2
22 end 968820 null
3 end 968880 null
19 end 969000 null
19 start 969180 1
23 start 969540 1
26 end 969780 null
10 end 969960 null
27 start 970080 3
23 end 970140 null
14 end 970200 null
23 start 970260 2
12 end 970320 null
29 start 970380 2
21 end 970560 null
17 start 970740 1
3 start 970920 2
25 end 970980 null
4 end 971040 null
1 start 971100 3
4 start 971280 2
10 start 971460 2
12 start 971520 3
5 start 971640 3
23 end 971820 null
7 end 971880 null
9 end 972000 null
16 end 972060 null
26 start 972120 3
2 end 972180 null
6 end 972240 null
9 start 972360 1
23 start 972420 2
16 start 972540 2
7 start 972600 2
18 start 972660 2
6 start 972840 1
11 start 972900 1
6 end 972960 null
5 end 973140 null
23 end 973200 null
21 start 973260 2
20 start 973320 1
22 start 973440 1
15 end 973500 null
7 end 973560 null
12 end 973620 null
7 start 973680 1
5 start 973740 3
5 end 973920 null
9 end 974280 null
16 end 974400 null
4 end 974460 null
25 start 974580 3
24 end 974640 null
19 end 974700 null
2 start 974820 3
11 end 975000 null
26 end 975180 null
7 end 975300 null
23 start 975360 2
6 start 975420 3
5 start 975540 3
20 end 975720 null
28 start 975780 1
28 end 976080 null
21 end 976140 null
17 end 976200 null
25 end 976260 null
4 start 976320 3
16 start 976380 3
14 start 976560 1
23 end 976740 null
12 start 976800 1
17 start 976860 2
23 start 976920 2
5 end 977100 null
1 end 977340 null
20 start 977400 3
28 start 977580 3
17 end 977760 null
9 start 978060 1
26 start 978240 2
5 start 978720 1
21 start 978780 2
2 end 978900 null
5 end 978960 null
5 start 979140 1
15 start 979320 3
20 end 979440 null
5 end 979500 null
11 start 979680 1
13 end 979740 null
21 end 979800 null
24 start 979860 2
2 start 979920 2
12 end 979980 null
12 start 980040 3
15 end 980220 null
18 end 980280 null
5 start 980340 3
22 end 980580 null
19 start 980640 3
5 end 980700 null
11 end 980820 null
10 end 980940 null
24 end 981360 null
23 end 981540 null
25 start 981600 3
15 start 981840 1
9 end 981960 null
20 start 982140 3
16 end 982200 null
17 start 982320 1
24 start 982380 3
21 start 982440 2
15 end 982620 null
18 start 982740 1
9 start 982800 1
29 end 982920 null
17 end 983040 null
28 end 983160 null
8 end 983220 null
22 start 983340 1
1 start 983400 2
1 end 983580 null
5 start 983640 2
15 start 983700 1
15 end 983760 null
27 end 983820 null
29 start 983880 3
10 start 984000 1
15 start 984180 1
26 end 984240 null
27 start 984420 2
25 end 984480 null
11 start 984720 3
26 start 984780 1
7 start 984840 2
26 end 984900 null
10 end 985080 null
11 end 985200 null
4 end 985320 null
26 start 985560 3
1 start 985620 2
6 end 985860 null
1 end 986100 null
21 end 986220 null
25 start 986340 3
8 start 986400 1
27 end 986520 null
28 start 986700 3
13 start 986760 3
9 end 986880 null
5 end 987180 null
26 end 987300 null
11 start 987360 3
27 start 987480 2
8 end 987600 null
11 end 987960 null
10 start 988380 2
18 end 988440 null
15 end 988500 null
11 start 988560 1
28 end 988620 null
12 end 988680 null
20 end 988800 null
10 end 989040 null
26 start 989220 2
22 end 989520 null
8 start 989640 3
29 end 989880 null
3 end 990060 null
17 start 990120 2
24 end 990240 null
24 start 990360 3
18 start 990420 3
11 end 990480 null
7 end 990660 null
23 start 990780 1
1 start 990900 2
28 start 991020 1
25 end 991200 null
12 start 991320 2
21 start 991380 2
6 start 991500 2
28 end 991560 null
13 end 991620 null
11 start 991740 2
11 end 991860 null
9 start 992100 2
13 start 992160 2
7 start 992280 2
24 end 992400 null
2 end 992520 null
25 start 992880 1
19 end 993120 null
12 end 993180 null
6 end 993240 null
6 start 993300 1
28 start 993360 2
28 end 993600 null
24 start 993660 3
6 end 993780 null
24 end 993900 null
15 start 994020 1
25 end 994080 null
24 start 994140 2
25 start 994260 3
29 start 994320 2
14 end 994440 null
27 end 994500 null
15 end 994620 null
24 end 994680 null
7 end 994860 null
15 start 994920 2
12 start 994980 2
12 end 995040 null
24 start 995100 3
28 start 995340 3
13 end 995640 null
24 end 995700 null
14 start 995760 3
28 end 995820 null
14 end 996180 null
23 end 996300 null
13 start 996420 2
4 start 996600 1
7 start 996780 3
25 end 996840 null
7 end 996900 null
26 end 996960 null
24 start 997140 3
10 start 997320 2
19 start 997500 3
26 start 997560 3
20 start 997680 3
4 end 997740 null
16 start 997860 2
23 start 997920 2
15 end 997980 null
10 end 998040 null
19 end 998100 null
28 start 998160 2
5 start 998280 1
8 end 998400 null
28 end 998580 null
21 end 998640 null
27 start 998820 2
9 end 999000 null
27 end 999180 null
6 start 999540 2
12 start 999600 1
29 end 999720 null
7 start 999780 2
10 start 999840 1
24 end 999900 null
8 start 1000020 1
12 end 1000080 null
19 start 1000200 2
10 end 1000260 null
19 end 1000380 null
2 start 1000440 3
4 start 1000560 1
13 end 1000620 null
20 end 1000740 null
17 end 1000800 null
15 start 1000860 2
27 start 1000980 2
7 end 1001100 null
9 start 1001160 3
13 start 1001220 3
26 end 1001280 null
25 start 1001400 3
18 end 1001460 null
28 start 1001520 2
8 end 1001580 null
18 start 1001820 2
6 end 1001880 null
27 end 1002000 null
16 end 1002060 null
12 start 1002180 2
2 end 1002420 null
11 start 1002540 2
1 end 1002600 null
27 start 1002720 1
10 start 1002780 1
12 end 1002840 null
21 start 1003140 3
19 start 1003200 3
3 start 1003320 3
1 start 1003380 2
1 end 1003440 null
17 start 1003500 1
25 end 1003620 null
8 start 1003680 2
27 end 1003740 null
16 start 1003800 2
7 start 1003860 3
27 start 1003920 1
11 end 1003980 null
25 start 1004160 2
4 end 1004400 null
17 end 1004460 null
27 end 1004580 null
9 end 1004700 null
18 end 1004940 null
1 start 1005000 3
28 end 1005060 null
18 start 1005120 2
22 start 1005300 1
20 start 1005360 3
13 end 1005480 null
3 end 1005540 null
29 start 1005600 2
4 start 1005660 3
20 end 1005720 null
23 end 1005900 null
8 end 1005960 null
1 end 1006020 null
1 start 1006080 3
17 start 1006140 3
18 end 1006320 null
23 start 1006440 2
25 end 1006560 null
14 start 1006620 2
10 end 1006860 null
5 end 1006980 null
5 start 1007040 1
29 end 1007100 null
13 start 1007160 3
7 end 1007220 null
20 start 1007280 2
15 end 1007340 null
28 start 1007400 3
25 start 1007460 1
18 start 1007520 3
21 end 1007580 null
13 end 1007880 null
12 start 1008240 1
18 end 1008360 null
3 start 1008420 3
4 end 1008480 null
27 start 1008900 1
22 end 1009080 null
2 start 1009140 1
11 start 1009260 2
23 end 1009620 null
7 start 1009740 1
29 start 1009860 2
18 start 1009920 1
1 end 1010100 null
6 start 1010160 1
5 end 1010220 null
2 end 1010280 null
25 end 1010340 null
12 end 1010400 null
16 end 1010460 null
5 start 1010580 3
28 end 1010640 null
4 start 1010940 1
11 end 1011000 null
14 end 1011060 null
4 end 1011180 null
13 start 1011240 1
29 end 1011360 null
22 start 1011420 1
22 end 1011480 null
27 end 1011600 null
22 start 1011780 3
7 end 1011900 null
11 start 1011960 2
1 start 1012080 2
22 end 1012200 null
16 start 1012260 2
27 start 1012440 3
11 end 1012560 null
29 start 1012920 2
21 start 1013040 1
21 end 1013160 null
2 start 1013280 2
17 end 1013340 null
3 end 1013460 null
8 start 1013580 2
24 start 1013700 2
15 start 1013820 3
11 start 1013880 3
27 end 1014000 null
12 start 1014060 2
29 end 1014300 null
20 end 1014420 null
10 start 1014840 3
27 start 1014960 1
12 end 1015080 null
18 end 1015320 null
5 end 1015380 null
11 end 1015860 null
23 start 1015920 1
28 start 1015980 2
19 end 1016220 null
15 end 1016340 null
13 end 1016460 null
26 start 1016520 1
13 start 1016580 3
20 start 1016700 3
4 start 1016820 3
28 end 1016880 null
11 start 1016940 3
26 end 1017000 null
29 start 1017360 3
11 end 1017420 null
13 end 1017540 null
22 start 1017780 2
10 end 1017960 null
24 end 1018140 null
21 start 1018380 2
19 start 1018500 3
15 start 1018560 2
23 end 1018680 null
28 start 1018800 1
4 end 1018860 null
21 end 1019100 null
3 start 1019160 2
16 end 1019220 null
13 start 1019340 2
26 start 1019400 3
6 end 1019460 null
18 start 1019520 3
25 start 1019640 1
27 end 1019700 null
18 end 1019880 null
5 start 1020000 1
25 end 1020120 null
20 end 1020180 null
19 end 1020240 null
8 end 1020300 null
1 end 1020480 null
9 start 1020540 3
10 start 1020780 2
5 end 1021020 null
20 start 1021080 3
1 start 1021320 2
9 end 1021380 null
22 end 1021500 null
19 start 1021800 3
14 start 1021860 2
7 start 1021920 2
19 end 1022040 null
26 end 1022160 null
6 start 1022220 1
4 start 1022280 2
17 start 1022400 2
22 start 1022460 2
11 start 1022520 1
16 start 1022580 2
5 start 1022760 2
28 end 1023120 null
27 start 1023720 2
12 start 1023840 2
18 start 1023960 3
11 end 1024020 null
11 start 1024140 1
1 end 1024200 null
26 start 1024380 1
7 end 1024500 null
21 start 1024560 2
18 end 1024740 null
6 end 1024920 null
14 end 1024980 null
25 start 1025220 2
25 end 1025280 null
25 start 1025340 3
6 start 1025460 2
9 start 1025520 3
8 start 1025640 3
10 end 1025880 null
7 start 1025940 3
12 end 1026000 null
10 start 1026120 3
5 end 1026240 null
4 end 1026360 null
25 end 1026420 null
24 start 1026480 1
1 start 1026540 3
5 start 1026660 3
22 end 1026720 null
11 end 1026900 null
4 start 1026960 3
13 end 1027260 null
15 end 1027440 null
27 end 1027500 null
28 start 1027680 2
7 end 1027920 null
4 end 1028100 null
21 end 1028220 null
18 start 1028340 2
2 end 1028520 null
3 end 1028580 null
12 start 1028700 3
17 end 1028940 null
25 start 1029180 2
24 end 1029240 null
3 start 1029420 2
12 end 1029480 null
8 end 1029660 null
2 start 1029780 2
1 end 1029840 null
3 end 1029960 null
8 start 1030140 2
20 end 1030260 null
13 start 1030320 3
4 start 1030500 3
10 end 1030740 null
17 start 1030800 2
11 start 1030920 3
26 end 1030980 null
29 end 1031280 null
22 start 1031340 1
15 start 1031580 3
24 start 1031640 3
25 end 1031880 null
17 end 1031940 null
10 start 1032000 1
17 start 1032180 2
19 start 1032240 1
23 start 1032420 3
5 end 1032480 null
8 end 1032540 null
23 end 1032600 null
27 start 1032720 3
1 start 1032780 3
26 start 1032960 1
3 start 1033200 2
4 end 1033320 null
24 end 1033380 null
4 start 1033440 2
8 start 1033500 3
25 start 1033680 1
20 start 1033740 1
1 end 1033860 null
18 end 1033920 null
16 end 1033980 null
18 start 1034040 1
23 start 1034160 3
1 start 1034340 2
27 end 1034580 null
22 end 1034640 null
3 end 1034760 null
9 end 1034940 null
21 start 1035000 3
24 start 1035120 1
21 end 1035180 null
27 start 1035360 3
16 start 1035420 2
9 start 1035480 1
21 start 1035540 1
19 end 1035600 null
15 end 1035660 null
8 end 1035780 null
1 end 1035840 null
15 start 1035900 3
12 start 1036260 1
3 start 1036320 2
12 end 1036740 null
13 end 1036860 null
25 end 1037040 null
22 start 1037100 2
3 end 1037220 null
18 end 1037340 null
6 end 1037400 null
12 start 1037520 1
26 end 1037580 null
27 end 1037640 null
12 end 1037700 null
26 start 1037820 3
18 start 1038120 2
7 start 1038360 2
10 end 1038660 null
9 end 1038780 null
16 end 1038900 null
12 start 1038960 3
5 start 1039020 3
10 start 1039080 2
23 end 1039200 null
29 start 1039260 3
14 start 1039320 1
7 end 1039380 null
20 end 1039440 null
11 end 1039500 null
12 end 1039680 null
6 start 1039740 3
11 start 1039920 1
12 start 1040040 3
9 start 1040100 3
18 end 1040220 null
13 start 1040340 3
11 end 1040460 null
6 end 1040520 null
2 end 1040640 null
14 end 1040760 null
28 end 1040820 null
10 end 1040880 null
23 start 1040940 3
1 start 1041000 3
2 start 1041180 1
1 end 1041300 null
20 start 1041660 3
28 start 1041900 1
8 start 1041960 2
2 end 1042140 null
6 start 1042200 3
11 start 1042320 3
13 end 1042440 null
25 start 1042500 1
13 start 1042800 2
24 end 1042860 null
12 end 1042980 null
11 end 1043040 null
29 end 1043100 null
6 end 1043280 null
1 start 1043400 3
28 end 1043460 null
8 end 1043640 null
3 start 1043880 1
13 end 1043940 null
12 start 1044060 2
15 end 1044120 null
13 start 1044180 3
18 start 1044240 1
23 end 1044360 null
27 start 1044420 2
16 start 1044540 3
10 start 1044780 2
6 start 1044840 3
17 end 1044960 null
5 end 1045200 null
3 end 1045320 null
14 start 1045860 2
19 start 1045980 1
13 end 1046040 null
10 end 1046100 null
1 end 1046160 null
28 start 1046340 1
17 start 1046400 1
11 start 1046820 2
16 end 1047180 null
17 end 1047300 null
26 end 1047480 null
4 end 1047900 null
10 start 1047960 2
22 end 1048140 null
15 start 1048260 2
3 start 1048320 3
16 start 1048380 3
13 start 1048440 2
14 end 1048500 null
23 start 1048680 3
8 start 1048740 2
10 end 1048800 null
15 end 1048860 null
25 end 1048920 null
28 end 1049040 null
7 start 1049100 1
24 start 1049160 1
18 end 1049460 null
3 end 1049520 null
24 end 1049580 null
1 start 1049640 2
8 end 1049820 null
20 end 1050060 null
10 start 1050300 3
21 end 1050360 null
7 end 1050480 null
17 start 1050540 2
5 start 1050660 3
2 start 1050720 3
16 end 1050840 null
13 end 1050960 null
10 end 1051140 null
28 start 1051260 3
25 start 1051320 2
18 start 1051440 2
22 start 1051620 3
15 start 1051800 1
14 start 1051860 2
26 start 1051920 1
10 start 1051980 3
24 start 1052220 3
4 start 1052400 3
18 end 1052460 null
2 end 1052520 null
12 end 1052880 null
18 start 1053060 3
29 start 1053180 3
10 end 1053240 null
9 end 1053360 null
3 start 1053540 3
29 end 1053600 null
7 start 1053720 3
7 end 1054080 null
5 end 1054200 null
12 start 1054800 1
5 start 1055100 3
16 start 1055280 2
24 end 1055340 null
13 start 1055580 2
22 end 1055640 null
11 end 1055760 null
16 end 1055940 null
16 start 1056060 3
20 start 1056120 3
7 start 1056240 3
23 end 1056300 null
28 end 1056360 null
28 start 1056480 1
3 end 1056720 null
5 end 1056900 null
5 start 1057020 3
14 end 1057080 null
25 end 1057140 null
1 end 1057200 null
14 start 1057440 1
1 start 1057500 2
24 start 1057560 3
9 start 1057800 2
18 end 1057920 null
29 start 1058100 2
15 end 1058280 null
10 start 1058340 1
28 end 1058460 null
26 end 1058520 null
24 end 1058580 null
13 end 1058700 null
8 start 1058760 2
19 end 1058820 null
28 start 1058940 2
13 start 1059060 1
12 end 1059120 null
26 start 1059240 3
12 start 1059300 3
10 end 1059360 null
12 end 1059420 null
16 end 1059480 null
5 end 1059840 null
16 start 1059900 2
1 end 1059960 null
6 end 1060020 null
10 start 1060080 1
27 end 1060200 null
4 end 1060320 null
3 start 1060440 1
5 start 1060500 2
2 start 1060560 3
29 end 1060620 null
14 end 1060740 null
21 start 1060800 3
15 start 1060860 3
27 start 1060920 1
2 end 1061220 null
27 end 1061280 null
5 end 1061340 null
29 start 1061400 1
20 end 1061460 null
11 start 1061880 3
22 start 1061940 1
12 start 1062180 1
22 end 1062240 null
19 start 1062300 3
13 end 1062360 null
18 start 1062420 2
27 start 1062540 2
11 end 1062600 null
7 end 1062720 null
20 start 1062780 3
14 start 1062900 3
17 end 1062960 null
10 end 1063020 null
10 start 1063080 1
8 end 1063140 null
15 end 1063260 null
24 start 1063320 1
13 start 1063380 3
15 start 1063620 1
24 end 1063680 null
13 end 1063920 null
15 end 1064100 null
7 start 1064220 3
27 end 1064400 null
24 start 1064520 3
9 end 1064580 null
17 start 1064640 3
4 start 1064700 2
26 end 1064820 null
8 start 1064940 1
2 start 1065000 3
22 start 1065120 3
10 end 1065300 null
14 end 1065360 null
6 start 1065420 3
17 end 1065660 null
25 start 1065780 1
3 end 1065840 null
13 start 1066020 2
23 start 1066260 2
4 end 1066320 null
12 end 1066380 null
9 start 1066440 2
17 start 1066500 1
20 end 1066560 null
12 start 1066680 3
19 end 1066740 null
11 start 1066800 2
27 start 1066920 2
16 end 1067280 null
21 end 1067460 null
24 end 1067640 null
20 start 1067700 3
12 end 1067760 null
12 start 1067880 1
24 start 1067940 3
13 end 1068000 null
25 end 1068060 null
16 start 1068180 1
20 end 1068240 null
19 start 1068360 1
6 end 1068420 null
21 start 1068600 3
26 start 1068660 3
29 end 1068720 null
2 end 1068780 null
3 start 1068840 1
15 start 1068960 3
19 end 1069140 null
27 end 1069380 null
19 start 1069440 3
22 end 1069500 null
8 end 1069560 null
12 end 1069620 null
13 start 1069740 1
23 end 1069920 null
9 end 1069980 null
17 end 1070040 null
9 start 1070220 1
15 end 1070280 null
9 end 1070340 null
20 start 1070400 3
28 end 1070460 null
10 start 1070520 2
7 end 1070940 null
26 end 1071120 null
15 start 1071240 1
10 end 1071300 null
20 end 1071480 null
28 start 1071540 1
1 start 1071780 3
16 end 1071840 null
17 start 1071960 2
26 start 1072020 2
20 start 1072320 1
1 end 1072380 null
11 end 1072440 null
1 start 1072500 3
14 start 1072620 2
25 start 1072680 2
23 start 1072800 3
19 end 1072980 null
29 start 1073160 1
15 end 1073220 null
19 start 1073400 2
29 end 1073460 null
18 end 1073700 null
12 start 1073880 3
13 end 1074000 null
21 end 1074060 null
28 end 1074240 null
7 start 1074300 3
18 start 1074360 1
25 end 1074480 null
15 start 1074600 3
25 start 1074660 1
7 end 1074840 null
13 start 1075020 2
2 start 1075140 2
19 end 1075200 null
15 end 1075260 null
24 end 1075500 null
14 end 1075620 null
12 end 1075740 null
14 start 1075860 2
25 end 1075980 null
17 end 1076040 null
25 start 1076100 1
2 end 1076160 null
24 start 1076340 1
22 start 1076520 1
29 start 1076580 2
7 start 1076820 2
16 start 1076940 3
13 end 1077000 null
9 start 1077120 3
17 start 1077420 1
4 start 1077480 3
26 end 1077720 null
3 end 1077780 null
19 start 1078020 1
7 end 1078140 null
6 start 1078200 1
5 start 1078260 1
9 end 1078500 null
23 end 1078560 null
13 start 1078620 1
18 end 1078740 null
9 start 1078980 1
24 end 1079100 null
15 start 1079220 2
23 start 1079280 1
21 start 1079340 3
23 end 1079460 null
14 end 1079640 null
24 start 1079700 2
10 start 1079760 1
26 start 1079820 2
3 start 1080060 1
5 end 1080120 null
11 start 1080480 1
12 start 1080540 1
15 end 1080660 null
14 start 1080720 2
7 start 1080780 1
18 start 1080840 3
23 start 1080900 3
12 end 1081020 null
28 start 1081200 1
24 end 1081380 null
20 end 1081440 null
4 end 1081560 null
8 start 1081680 1
10 end 1081860 null
19 end 1082280 null
2 start 1082340 2
24 start 1082400 2
1 end 1082460 null
22 end 1082760 null
28 end 1082820 null
24 end 1082940 null
3 end 1083060 null
20 start 1083120 1
17 end 1083240 null
29 end 1083300 null
11 end 1083360 null
14 end 1083420 null
16 end 1083780 null
12 start 1083840 3
7 end 1083900 null
18 end 1083960 null
5 start 1084080 2
29 start 1084140 2
20 end 1084260 null
21 end 1084320 null
14 start 1084620 2
11 start 1084800 1
13 end 1084920 null
27 start 1085040 3
27 end 1085220 null
4 start 1085280 3
24 start 1085340 3
20 start 1085580 1
17 start 1085760 3
21 start 1085940 1
9 end 1086000 null
9 start 1086060 3
3 start 1086120 1
28 start 1086240 1
3 end 1086300 null
27 start 1086420 3
20 end 1086480 null
13 start 1086540 3
7 start 1086660 2
9 end 1086780 null
4 end 1086900 null
21 end 1087020 null
18 start 1087080 3
11 end 1087260 null
17 end 1087500 null
2 end 1087620 null
22 start 1087680 1
28 end 1087860 null
10 start 1087920 2
9 start 1087980 3
11 start 1088040 3
14 end 1088220 null
7 end 1088340 null
9 end 1088400 null
4 start 1088460 2
5 end 1088520 null
14 start 1088700 1
11 end 1088760 null
14 end 1088820 null
25 end 1088880 null
15 start 1088940 2
24 end 1089000 null
11 start 1089120 2
25 start 1089480 1
23 end 1089540 null
12 end 1089780 null
28 start 1089840 1
20 start 1089900 1
8 end 1090200 null
28 end 1090260 null
23 start 1090320 2
28 start 1090860 2
23 end 1090980 null
8 start 1091100 1
15 end 1091220 null
23 start 1091280 1
4 end 1091340 null
17 start 1091400 2
7 start 1091520 3
9 start 1091760 1
8 end 1091880 null
15 start 1091940 2
21 start 1092000 2
4 start 1092300 3
10 end 1092480 null
1 start 1092660 1
8 start 1092840 1
11 end 1093020 null
23 end 1093260 null
26 end 1093320 null
9 end 1093380 null
2 start 1093560 2
27 end 1093680 null
6 end 1093740 null
3 start 1093800 2
10 start 1093860 3
27 start 1093980 1
29 end 1094040 null
23 start 1094160 1
26 start 1094280 2
28 end 1094400 null
23 end 1094640 null
8 end 1094700 null
14 start 1094760 3
22 end 1094940 null
12 start 1095000 2
1 end 1095060 null
22 start 1095180 3
15 end 1095300 null
24 start 1095420 1
16 start 1095540 1
27 end 1095660 null
28 start 1095720 2
27 start 1095780 2
19 start 1095900 3
29 start 1096080 2
14 end 1096800 null
24 end 1096860 null
6 start 1096980 2
9 start 1097220 3
29 end 1097520 null
24 start 1097580 1
19 end 1097700 null
27 end 1098060 null
20 end 1098180 null
16 end 1098240 null
11 start 1098300 1
16 start 1098480 3
15 start 1098540 1
5 start 1098600 1
1 start 1098660 3
25 end 1098840 null
6 end 1099080 null
23 start 1099200 3
6 start 1099260 3
3 end 1099380 null
2 end 1099440 null
3 start 1099560 1
17 end 1099620 null
12 end 1099800 null
12 start 1099860 1
21 end 1099980 null
14 start 1100280 3
29 start 1100460 1
28 end 1100640 null
20 start 1100700 2
20 end 1100760 null
2 start 1100820 2
18 end 1100880 null
12 end 1100940 null
17 start 1101000 1
26 end 1101120 null
7 end 1101240 null
1 end 1101360 null
18 start 1101480 1
9 end 1101540 null
